emp_no,first_name,last_name,title,salary
276746,Holgard,Unno,Engineer,40000
276749,Barna,Farrar,Engineer,44797
276755,Xuedong,Hartvigsen,Senior Staff,110998
276767,Richara,Ernst,Senior Engineer,40000
276773,Parke,Pearson,Senior Engineer,40000
276774,Bader,Barriga,Senior Staff,40000
276776,Nirmal,Krzyzanowski,Engineer,40000
276786,Arvind,Domenig,Senior Staff,46536
276792,Gretta,Kakkad,Senior Engineer,73463
276797,Larisa,Erdi,Engineer,46064
276814,Lalit,Chandrasekhar,Engineer,54957
276831,Kwangyoen,Olivero,Senior Engineer,50763
276837,Gina,Farrag,Senior Engineer,63872
276848,Diederik,Staylopatis,Staff,40000
276850,Malu,Belinskaya,Staff,67256
276851,Holgard,McFarlin,Engineer,40000
276878,Yechiam,Ravishankar,Staff,57684
276884,Weiwu,Lemarechal,Senior Engineer,40000
276889,Shahar,Bugaenko,Engineer,40000
276891,Temple,Erman,Senior Staff,40000
276896,Chiranjit,Glowinski,Senior Staff,72607
276898,Cristinel,Chaudhury,Senior Engineer,40000
276913,Charmane,Backhouse,Senior Staff,44448
276926,Mads,Beidas,Staff,40000
276927,Berry,Codenie,Senior Staff,40000
276928,Dinah,Maraist,Senior Engineer,77696
276943,Macha,Hardjono,Senior Engineer,43144
276952,Hugo,Juneja,Engineer,49512
276961,Tomoyuki,Birnbaum,Engineer,40000
276972,Cordelia,Butner,Senior Staff,79181
276975,Vugranam,Cappelli,Staff,82934
276976,Woody,Terkki,Senior Staff,40000
276981,Danai,Perfilyeva,Senior Engineer,41424
276986,Alenka,Rajala,Engineer,40000
276989,Kensei,Garnham,Senior Engineer,72014
276999,Xudong,Lamba,Assistant Engineer,54600
277003,Hitofumi,Cyre,Senior Engineer,47946
277016,Makato,Frolund,Staff,68218
277018,Magdalena,Serre,Senior Staff,40000
277020,Fumiya,Claffy,Senior Staff,58032
277021,Akemi,Hebert,Senior Engineer,51446
277029,Fumiyo,Bade,Staff,40000
277032,Shounak,Kaiserswerth,Senior Staff,71255
277033,Paloma,Thorelli,Senior Engineer,50293
277038,Ottavia,Oberman,Senior Engineer,40000
277045,Rutger,Gecsei,Senior Engineer,51373
277055,Insup,Sichman,Senior Engineer,46525
277060,Eckart,Brodal,Senior Staff,62189
277066,Yongmao,Uchoa,Engineer,70500
277075,Alois,Breugel,Staff,40000
277077,Abdulah,Jarecki,Senior Engineer,53049
277085,Alper,Vasanthakumar,Senior Staff,58647
277094,Genki,Berztiss,Senior Staff,40000
277105,Gurbir,Bernatsky,Senior Engineer,58957
277123,Miquel,Schnabel,Senior Staff,41198
277129,Uma,Besancenot,Senior Staff,40000
277143,Vasilis,Farrel,Staff,47575
277156,Mitsuyuki,Kalsbeek,Senior Engineer,40000
277157,Boutros,Fasbender,Senior Staff,76285
277160,Adamantios,Pouyioutas,Senior Engineer,40000
277166,Yuchang,Poehlman,Staff,48510
277187,Arlette,Shinomoto,Staff,69426
277204,Garnik,Busillo,Senior Engineer,47604
277205,Candida,Pokrovskii,Senior Engineer,74198
277216,Xuejia,Bresenham,Engineer,47439
277235,Ayakannu,Ashish,Senior Staff,57406
277242,Brigham,Aumann,Technique Leader,40000
277246,Filipp,Yurov,Staff,40000
277252,Sampalli,Gurbaxani,Engineer,40000
277253,Francesca,Poehlman,Engineer,40000
277255,Quingbo,Businaro,Engineer,46509
277258,Jianhao,Sgarro,Engineer,40000
277276,Marsha,Figueira,Senior Engineer,48151
277280,Yakichi,Markovitch,Senior Engineer,63122
277286,Petter,Himler,Senior Staff,82310
277287,Guoxiang,Milicic,Engineer,77219
277292,Felicidad,Muchinsky,Senior Engineer,73605
277294,Teiji,Thombley,Engineer,46436
277297,Srinidhi,Ramalingam,Senior Staff,64597
277298,Phuoc,Garnier,Senior Staff,74540
277302,Rosli,Shokrollahi,Engineer,40121
277318,Niclas,Zambonelli,Senior Engineer,63225
277319,Qingxiang,Bressoud,Staff,81843
277330,Tsuneo,Brobst,Staff,40000
277334,Xianlong,Oppitz,Senior Staff,40000
277336,Moss,Merlo,Senior Engineer,40473
277348,Raimond,Parhami,Senior Engineer,48178
277350,Teiji,Morrow,Senior Engineer,52419
277351,JiYoung,Ramsey,Technique Leader,47638
277353,Felicidad,Tetzlaff,Senior Engineer,40000
277358,Sahrah,Brizzi,Senior Engineer,40000
277359,Kazuhide,Serna,Staff,42135
277361,Cedric,Nilsson,Senior Engineer,40000
277366,Susanna,Weisert,Senior Engineer,56068
277372,Koichi,Terkki,Senior Staff,57848
277380,Xinan,Deville,Senior Staff,40000
277382,Piyawadee,Verhoeff,Senior Staff,62060
277387,Werner,Karlin,Staff,73885
277409,Eran,Tomescu,Senior Staff,45140
277415,Xiaoqiang,Ramamoorthy,Technique Leader,51226
277426,Huican,Beetstra,Staff,84457
277455,Luigi,Kermarrec,Engineer,53161
277465,Hiroyasu,Ponthieu,Senior Engineer,41770
277467,Zhiwei,Lalonde,Assistant Engineer,43067
277473,Petter,Azevdeo,Senior Staff,72342
277474,Zhenhua,Shigei,Engineer,43232
277476,Yefim,Peris,Engineer,49845
277490,Samphel,Lichtman,Senior Engineer,40000
277494,Kinh,Coullard,Staff,40000
277496,Masaki,Zeleznik,Staff,94007
277501,Sastry,Lupu,Technique Leader,56211
277503,Eberhardt,Gomatam,Senior Staff,45030
277506,Dipayan,Sidou,Senior Staff,40000
277508,Gita,Basart,Senior Engineer,50617
277511,Yuriy,Tasistro,Senior Staff,40000
277521,DeForest,Bazzichi,Senior Engineer,40000
277526,Jinpo,Nittel,Senior Staff,78458
277528,Zorica,Eugenio,Staff,78363
277542,Aran,Riexinger,Engineer,40000
277554,Jianhao,Perry,Senior Staff,93272
277558,Herbert,Luit,Staff,72528
277561,Premsyl,Jakobus,Senior Staff,71483
277571,Ingmar,Ponthieu,Senior Engineer,66018
277577,Arvin,Ruemmler,Staff,70992
277584,Keiichiro,Kusakabe,Senior Staff,69643
277587,Gladys,Uhrik,Senior Engineer,61931
277592,Rafael,Eiron,Senior Staff,50736
277600,Maya,Eiter,Engineer,47450
277606,Gina,Muhlberg,Staff,40000
277608,Vasilis,Pettis,Senior Staff,64364
277612,Lokesh,Flowers,Senior Staff,65517
277619,Jovan,Danecki,Senior Engineer,52918
277620,Zijian,Rande,Engineer,62523
277621,Shin,Lorch,Senior Engineer,40000
277628,Gil,Varker,Engineer,40000
277633,Rimli,Solares,Senior Staff,76984
277641,Noritoshi,Aloisi,Staff,40000
277645,Alexius,Heering,Staff,62407
277646,Oscar,Pettit,Senior Staff,54787
277655,Kien,Setia,Technique Leader,40000
277656,Pramod,Mattern,Staff,58006
277657,Sanjoy,Botman,Staff,40000
277660,Mostafa,Ishibashi,Senior Staff,40000
277661,Hilari,Bednarek,Senior Engineer,65535
277666,Prasadram,Ramsey,Senior Staff,58492
277682,Flemming,Cyne,Senior Staff,70578
277702,Bodh,Lindenbaum,Senior Staff,57857
277709,Supot,Leonhardt,Senior Staff,52221
277713,Jeanna,Sudkamp,Senior Staff,40815
277717,Danai,Setiz,Staff,57493
277720,Mantis,Marquardt,Staff,50478
277729,Shirish,Nanard,Senior Staff,40000
277731,Stabislas,Botman,Senior Staff,40000
277734,Nathan,Arlazarov,Senior Engineer,44428
277735,Weiye,Cmelik,Engineer,52754
277742,Shaleah,Lamparter,Senior Staff,40000
277745,Fay,Suppi,Senior Staff,53167
277759,Steve,Emmerich,Senior Staff,40000
277766,Hausi,Weisert,Senior Staff,83287
277776,Mingdong,Lipner,Senior Engineer,70462
277781,Paddy,Onuegbe,Staff,57148
277784,Jacqueline,Pfau,Senior Engineer,55677
277788,Zijian,Syang,Engineer,40000
277789,Katsuyuki,Aloisi,Senior Engineer,63486
277793,Georg,Reeker,Technique Leader,45453
277794,Bodo,Strandh,Senior Staff,63906
277799,Rafols,McFarlan,Engineer,46629
277804,Chikara,Kolvik,Senior Engineer,54741
277806,Uzi,Dalton,Senior Staff,61668
277815,Stein,Hebden,Senior Staff,82003
277819,Tsutomu,Pappas,Assistant Engineer,57711
277824,Tooru,Krzyzanowski,Engineer,70516
277835,Arup,Wixon,Engineer,55498
277841,Lucien,Burnard,Senior Staff,61470
277842,Chikako,Benzaken,Senior Engineer,40000
277854,Shem,Levergood,Senior Engineer,56231
277869,Berto,Kakkar,Senior Engineer,55457
277886,Vishv,Yeung,Assistant Engineer,61591
277887,Terresa,Yetto,Senior Staff,40000
277889,Vugranam,Beetstra,Staff,56740
277892,Pintsang,Heyers,Senior Engineer,47112
277911,Bedir,Krybus,Senior Engineer,64676
277928,Uma,Pettey,Senior Engineer,40000
277939,Xiaoheng,Halevi,Senior Engineer,92602
277947,Gaurav,Rouquie,Senior Staff,40000
277949,Kasidit,Plump,Technique Leader,60889
277954,Maren,Gornas,Staff,59876
277965,Luigi,Murillo,Senior Staff,80348
277968,Marl,Vuskovic,Engineer,65279
277971,Lijie,Mansanne,Senior Staff,40000
277982,Mart,Kroha,Staff,40000
277984,Marke,Dalton,Assistant Engineer,47512
277996,Naftaly,Straney,Senior Staff,53996
277999,Radoslaw,Gruenwald,Senior Engineer,43245
278000,Siddarth,Usery,Staff,45894
278003,Mohit,Melichar,Engineer,45740
278011,Nimmagadda,Bala,Engineer,56836
278012,Magy,Poujol,Senior Engineer,54913
278024,Guangming,Sridhar,Senior Staff,70454
278025,Yongmin,Whittlesey,Staff,67915
278027,Anyuan,Benner,Senior Engineer,59591
278028,Shaz,Malinowski,Senior Engineer,55267
278029,Heather,Kavraki,Senior Engineer,53906
278031,Marco,Chandrasekhar,Senior Staff,73316
278041,Kristian,Bolotov,Senior Engineer,55550
278043,Shuji,Stamatiou,Senior Engineer,40000
278051,Hugh,DuBourdieux,Engineer,59669
278053,Bernardo,Heystek,Senior Engineer,46834
278058,Gao,Gide,Senior Engineer,57023
278075,Akeno,Soicher,Senior Staff,71702
278078,Greger,Hettesheimer,Senior Engineer,40000
278083,Georg,Pollock,Senior Engineer,47922
278089,Barry,Harbusch,Staff,50711
278095,Nagui,Merel,Staff,51083
278099,Yuqun,Falck,Engineer,40000
278112,Paddy,Ginneken,Senior Staff,77031
278118,Xiaoqiang,Werthner,Senior Engineer,51044
278138,Teiji,Thibadeau,Senior Staff,48099
278151,Jaihie,Cairo,Senior Engineer,40000
278154,Masaru,Zucker,Senior Staff,82117
278166,Toney,Hanabata,Senior Staff,40000
278167,Janalee,Jullig,Senior Staff,67072
278168,Weicheng,Horswill,Senior Engineer,40000
278177,Moni,Percebois,Senior Staff,87644
278181,Selwyn,Foong,Senior Engineer,56239
278183,Francoise,Plessier,Engineer,58658
278194,Mototsugu,Murillo,Staff,65127
278211,Trygve,Junot,Senior Engineer,53602
278215,Ottavia,Zaccaria,Senior Staff,65154
278232,Krassimir,Sanella,Staff,65093
278241,Krister,Yamaashi,Staff,40000
278245,Nechama,Selenyi,Staff,61626
278250,Satosi,Schade,Engineer,52259
278256,Beshir,Stasinski,Engineer,66146
278260,Ravishankar,Diderrich,Senior Engineer,59012
278267,Patricia,Sichman,Senior Staff,40514
278280,Adib,Shiratori,Senior Staff,41063
278285,Ronghao,Fairtlough,Senior Staff,40000
278290,Shigeaki,Millington,Senior Engineer,85184
278292,Kankanahalli,Gronowski,Engineer,40000
278298,Ronghao,Fadgyas,Staff,40000
278299,Leon,Baak,Senior Engineer,58746
278304,Margareta,Spelt,Senior Engineer,43088
278310,Troy,Cools,Engineer,40000
278313,Bader,Flasterstein,Senior Staff,66024
278317,Hein,Millington,Senior Engineer,40000
278321,Otilia,Fabrizio,Senior Staff,49107
278326,Mantis,Braunmuhl,Senior Engineer,40000
278329,Khatoun,Isard,Senior Staff,59613
278330,Izaskun,Arlazarov,Staff,73840
278338,Serap,Fadgyas,Senior Staff,40000
278356,Bernardo,Picel,Engineer,55801
278357,Vishv,Ullian,Senior Staff,60074
278359,Bojan,Ernst,Assistant Engineer,51455
278364,Sivanarayana,Hammerschmidt,Senior Staff,87991
278372,Rosita,Talmon,Senior Engineer,40000
278383,Syozo,Kavvadias,Senior Staff,49655
278400,Wanqing,Duclos,Engineer,40000
278407,Lunjin,Egerstedt,Senior Engineer,40000
278408,Basem,Gips,Senior Engineer,43153
278413,Seshu,Fasbender,Technique Leader,40662
278417,Sudhanshu,Benzaken,Senior Staff,53878
278422,Peer,Zeleznik,Senior Staff,46685
278426,Ult,Remmers,Senior Engineer,57141
278429,Shugo,Ecklund,Senior Staff,60612
278433,Udaiprakash,Hoogerwoord,Senior Engineer,42118
278439,Along,Weiland,Engineer,65496
278441,Rosine,Brickell,Staff,40000
278445,Kamakshi,Improta,Senior Staff,40000
278446,Sachio,Carrere,Engineer,40000
278449,Erzsebet,Kuhnemann,Technique Leader,42652
278464,Troy,Irland,Engineer,54633
278466,Armond,Boreale,Senior Staff,40000
278474,Vivian,Tokunaga,Staff,40000
278478,Gil,Michaels,Engineer,40000
278495,Gilbert,Erdi,Engineer,72611
278509,Akemi,Buescher,Engineer,40000
278510,Gil,Baak,Engineer,63571
278516,Soenke,Levasseur,Engineer,40000
278519,Akhilish,Reinhart,Engineer,40000
278540,Naraig,Iacovou,Senior Staff,99978
278541,Yuichiro,Chaudhuri,Engineer,40000
278578,Yurii,Terlouw,Staff,40000
278587,Uli,Kranzdorf,Senior Staff,49976
278596,Barun,Makrucki,Senior Engineer,40000
278607,Froduald,Zolotykh,Engineer,61388
278608,Reuven,Angel,Technique Leader,50813
278610,Akeno,Benzmuller,Senior Staff,62499
278635,Kiyotoshi,Birge,Technique Leader,53310
278636,Stella,Dehkordi,Assistant Engineer,40000
278639,Marsja,Hammerschmidt,Engineer,40000
278658,Georgy,Ellozy,Senior Staff,56468
278679,Shirish,Birnbaum,Staff,47441
278680,Suzette,Fontan,Senior Staff,40000
278696,Mara,Melichar,Staff,74416
278704,Gill,Mondadori,Senior Staff,72820
278715,Amstein,Schaft,Engineer,58499
278725,Sajjad,Molenaar,Senior Engineer,40000
278728,Aria,Segond,Senior Engineer,47976
278736,Shahar,Glinert,Senior Staff,57230
278740,Adib,Kawashimo,Senior Engineer,40000
278754,Subhrajyoti,Shokrollahi,Senior Staff,45761
278760,Guiseppe,Bierman,Assistant Engineer,56136
278771,Mikhail,Henders,Senior Staff,64443
278775,Masami,Lamparter,Staff,62490
278790,Saddek,Curless,Senior Engineer,41160
278792,Rafail,Raney,Technique Leader,52831
278796,Zito,Fiebach,Engineer,40000
278800,Mohammed,Clemencon,Senior Engineer,40897
278803,Hatim,Gajiwala,Senior Engineer,40000
278806,Kwee,Erdmenger,Senior Engineer,52820
278811,Nikolaus,Brizzi,Senior Engineer,56563
278828,Stabislas,Rosin,Senior Engineer,50224
278855,Weidon,Cannane,Senior Staff,60878
278860,Fay,Emiris,Engineer,59719
278884,Tiina,Koshiba,Senior Staff,40000
278894,Chinhyun,Sethi,Senior Staff,46530
278895,Salvador,Shackel,Senior Engineer,40000
278897,Gererd,Gecsei,Senior Engineer,40000
278900,Xiaoshan,Grospietsch,Senior Engineer,40000
278908,Tuval,Stavenow,Staff,81236
278910,Surveyors,Bahk,Senior Staff,40000
278912,Khatoun,Rubsam,Staff,40000
278914,Barton,Tanemo,Senior Engineer,40000
278915,Guiseppe,Pelc,Engineer,52225
278918,Sadun,DiGiano,Technique Leader,40000
278922,Susuma,Riexinger,Senior Engineer,40000
278930,Nimmagadda,Dalphin,Senior Staff,85555
278931,Kagan,Akaboshi,Senior Staff,82992
278934,Mohua,Falck,Senior Staff,58387
278944,Atreye,Hashii,Senior Engineer,40730
278957,Fumitake,Penttonen,Senior Engineer,78434
278958,Wayne,Peck,Senior Staff,58157
278968,Niclas,Billingsley,Staff,63271
278981,Moon,Schmezko,Senior Staff,40000
278992,Gunilla,Clouatre,Engineer,49085
278993,Monique,Peha,Senior Engineer,40000
278995,Shigehiro,Dalton,Staff,77328
278998,Shaw,Choobineh,Technique Leader,53183
279009,Taiji,Brookman,Senior Staff,85634
279021,Erez,Marakhovsky,Senior Engineer,56448
279029,Christ,Adachi,Senior Engineer,60032
279030,Nahid,Spieker,Engineer,57155
279043,Weiye,Molberg,Engineer,61252
279055,Kenton,Hasham,Staff,44764
279064,Stella,Flanders,Senior Engineer,56330
279070,Marie,Diderrich,Senior Staff,41574
279079,Adly,Koblitz,Senior Staff,40000
279093,Turgut,Farrag,Senior Staff,42226
279094,Leif,Azulay,Assistant Engineer,46046
279100,Lene,Porotnikoff,Senior Staff,57555
279110,Conal,Boissier,Senior Engineer,63894
279112,Takahiro,Melichar,Senior Engineer,53320
279116,Shaz,Emiris,Senior Staff,86955
279123,Kwee,Negoita,Senior Staff,40000
279124,Larisa,Peyn,Engineer,40000
279128,Fan,Kusakabe,Engineer,40000
279134,Manu,Lorch,Senior Staff,68073
279136,Yongqiao,Tasistro,Staff,51890
279139,Tetsushi,Eastman,Senior Staff,60322
279147,Dinkar,Puppe,Staff,40000
279169,Billur,Sidhu,Technique Leader,67163
279172,Zongyan,Lichtman,Senior Engineer,40000
279182,Weijing,Benveniste,Senior Staff,40000
279186,Valery,Frijda,Senior Engineer,40000
279198,Persi,Junet,Staff,61367
279202,Basil,Kadhim,Staff,51118
279207,Zorica,Birch,Senior Engineer,41372
279214,Honesty,Velardi,Engineer,53963
279216,Debaprosad,Kamber,Senior Engineer,40000
279228,Yannis,Verspoor,Senior Staff,61706
279229,Oldrich,Karnin,Staff,87541
279231,Gina,Steinauer,Engineer,40000
279234,Gonzalo,Diderrich,Senior Staff,40000
279237,Babette,Morrey,Engineer,40000
279241,Shigeaki,Geffroy,Engineer,58457
279281,Constantijn,Zirintsis,Senior Engineer,60057
279285,Genevieve,Peltason,Staff,65087
279286,Kenroku,Benzaken,Senior Staff,40000
279287,Uli,Ranum,Senior Staff,40000
279299,Xumin,Rande,Engineer,40000
279307,Domenick,Matteis,Senior Engineer,77587
279308,Ziva,Kopetz,Senior Engineer,47715
279309,Lillian,Keohane,Technique Leader,40000
279315,Chriss,Lorys,Engineer,61276
279319,Sachin,Coors,Senior Engineer,57526
279336,Moss,Bonifati,Technique Leader,60207
279338,Sreekrishna,Hiltgen,Senior Staff,68964
279343,Mayuko,Munawer,Senior Engineer,47288
279348,Masasuke,Yetim,Senior Staff,62014
279349,Cullen,Shanbhogue,Senior Engineer,55251
279351,Shaunak,Sgarro,Senior Staff,59276
279352,Sanjit,Facello,Staff,40705
279358,Bojan,Iacovou,Senior Staff,40000
279365,Weiyi,Provine,Senior Staff,77252
279370,Valeska,Nitta,Engineer,75362
279379,Eric,Ducloy,Senior Staff,84616
279386,Parto,Verspoor,Senior Staff,59100
279404,Gladys,Litvinov,Senior Staff,75166
279408,Gudjon,Stenning,Staff,74719
279413,Hidde,Morrey,Senior Engineer,53667
279414,Iara,Lores,Senior Engineer,56055
279415,Radhakrishnan,Bridgland,Senior Staff,66125
279419,Xiong,Rebaine,Engineer,40000
279422,Mizuhito,Perfilyeva,Engineer,56319
279433,Tetsurou,Billawala,Senior Staff,64839
279435,Mayumi,Wilharm,Engineer,60060
279436,Fun,Setiz,Senior Engineer,50146
279440,Shin,Hebden,Staff,48082
279448,Keung,Halloran,Senior Engineer,40000
279449,Ulises,Lalonde,Senior Engineer,40000
279451,Pasqua,Qiwen,Senior Staff,94698
279454,Marco,Erbe,Senior Staff,67355
279455,Randy,Encarnacion,Senior Engineer,50280
279458,Brendon,Wegerle,Technique Leader,40000
279468,Weiwu,Kornyak,Senior Staff,51233
279484,Yunming,Famili,Senior Staff,84957
279492,Navin,Harllee,Staff,67460
279511,Tsuneo,Rahier,Senior Engineer,49064
279513,Subhash,Ritcey,Senior Staff,64330
279518,Werner,Ellozy,Senior Staff,78461
279519,Trygve,Neimat,Senior Engineer,49332
279526,Dharmaraja,Feldmann,Senior Staff,55680
279529,Constantine,Farrel,Senior Staff,40000
279535,Domenico,Sullins,Senior Engineer,52348
279541,Tsutomu,Felder,Senior Staff,81861
279553,Elzbieta,Brlek,Senior Staff,40038
279580,Siddarth,Werthner,Senior Staff,83619
279583,Gianluca,Masada,Staff,55370
279584,Dante,Coney,Staff,40000
279591,Jianwen,Ariola,Senior Staff,40000
279594,Alexius,Ponthieu,Senior Staff,76130
279599,Mitsuyuki,Ouhyoung,Senior Engineer,40000
279608,Alenka,Shackel,Senior Staff,40000
279611,Pranav,Perry,Senior Staff,47476
279615,Ramachenga,Kroha,Engineer,45884
279619,Youngkon,Thiran,Senior Engineer,46285
279620,Suzette,Erbe,Engineer,40000
279627,Alassane,Gilg,Engineer,40000
279630,Vasilis,Redmiles,Senior Staff,71933
279653,Kensei,Berztiss,Staff,52871
279658,Younwoo,Danlos,Senior Engineer,40000
279661,Xiadong,Bach,Senior Staff,58554
279673,Xiaopeng,Leppanen,Senior Staff,48674
279675,Conrado,Weiland,Senior Staff,40000
279682,Fun,Suomi,Senior Engineer,40000
279686,Henk,Sidhu,Senior Engineer,62228
279687,Howell,Maquelin,Senior Engineer,40000
279690,Khoa,Birge,Senior Staff,83008
279691,Peternela,Lindenbaum,Senior Staff,53724
279695,Xiaoqiu,Berstel,Senior Engineer,40000
279703,Kirk,Makrucki,Senior Engineer,40000
279704,Boutros,Kirkerud,Senior Engineer,50895
279707,Makato,Broder,Senior Engineer,40000
279712,Eberhardt,Nitto,Technique Leader,40000
279716,Sham,Validov,Senior Staff,40000
279718,Sanjiv,Srimani,Senior Staff,40000
279726,Zhenhua,Farris,Senior Staff,40000
279735,Ravishankar,Atrawala,Senior Staff,40000
279745,Hongzue,Brattka,Senior Engineer,50334
279751,Kannan,Lunn,Senior Staff,61328
279758,Honesty,Chiola,Senior Engineer,40000
279762,Rildo,Bael,Senior Staff,72757
279765,Rosine,Ranta,Senior Staff,53668
279770,Chenyi,Brickell,Staff,95481
279772,Masali,Strooper,Senior Engineer,42669
279777,Dzung,Yetim,Senior Staff,68819
279788,Tsvetan,Acton,Senior Engineer,40000
279794,Felicidad,Polajnar,Senior Staff,78121
279829,Iara,Stille,Staff,85334
279833,Moon,Basagni,Senior Engineer,51542
279834,Susanna,Eugenio,Senior Staff,42030
279845,Ult,Dymetman,Staff,43484
279857,Ebbe,Monarch,Senior Engineer,45549
279868,Hidekazu,Schiper,Senior Engineer,40907
279887,Shietung,Cunliffe,Senior Staff,56567
279894,Sudharsan,Masand,Senior Staff,72006
279903,Dmitry,Pardalos,Technique Leader,40000
279906,Zhensheng,Pellegrinelli,Senior Engineer,50960
279915,Angus,Rijsenbrij,Senior Engineer,40000
279917,Jaroslava,Selenyi,Senior Staff,40000
279920,Stamatina,Papsdorf,Senior Engineer,40503
279921,Anneke,Bardell,Senior Staff,43208
279927,Katsuo,Lipner,Senior Engineer,54121
279935,Caolyn,Ashish,Staff,47789
279938,JoAnne,Makinen,Engineer,40000
279966,Gopalakrishnan,Valiente,Staff,45306
279972,Jianhua,Gecsei,Senior Staff,61807
279976,Youjian,Slutz,Senior Staff,40000
279979,Masaru,Stenning,Senior Staff,76334
279994,Vitaly,Botman,Senior Staff,83656
279997,Heeju,Burnard,Staff,47502
280008,Zhiwei,Schurmann,Senior Staff,70832
280010,Arnould,Awdeh,Senior Staff,62558
280013,Suebskul,Ballarin,Technique Leader,40000
280031,Valter,Gyorkos,Senior Staff,57084
280038,Gunilla,Luks,Senior Staff,49779
280043,Mandell,Kuhnemann,Engineer,53553
280055,Shounak,Waeselynck,Engineer,45661
280062,Sashi,Condotta,Senior Staff,62979
280066,Kazuyasu,Sanella,Senior Staff,67487
280074,Teruyuki,Bardell,Engineer,46970
280089,Dante,Asmuth,Engineer,44604
280103,Nirmal,Ecklund,Engineer,40000
280105,Atreyi,Hebden,Senior Staff,78608
